YEAR,MO,DY,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M
2017,3,12,33.56,24.9,70.75,0.04,4.02
2017,3,13,33.98,25.28,70.81,0.05,3.5
2017,3,14,33.78,25.24,74.5,0.43,3.57
2017,3,15,33.15,25.32,77.94,0.74,3.56
2017,3,16,32.01,25.58,76.5,1.78,3.88
2017,3,17,33.2,24.81,73.25,1.18,3.81
2017,3,18,31.5,25.53,77.69,5.29,3.59
2017,3,19,33.15,25.23,74.19,1.47,3.52
2017,3,20,32.3,25.68,72.81,2.95,3.37
2017,3,21,31.43,26.11,73.94,2.6,2.81
2017,3,22,34.51,26,69.75,0.49,3.11
2017,3,23,32.41,26.17,76.25,6.01,3.34
2017,3,24,29.59,25.73,83.19,5.15,3.22
2017,3,25,31.33,26.06,75.62,0.25,2.19
2017,3,26,30.8,24.27,78.56,11.27,2.17
2017,3,27,30.69,22.8,74.81,10.99,3.88
2017,3,28,34.16,22.4,67.12,0.55,3.56
2017,3,29,31.31,25.65,77.75,21.41,2.77
2017,3,30,32.27,25.48,73.19,2.06,2.3
2017,3,31,29.47,25.52,83.56,9.05,2.96
2017,4,1,31.42,25.51,74.44,5.68,1.99
2017,4,2,31.69,23.63,73,1.58,3.15
2017,4,3,32.7,24.33,67.38,0.19,2.71
2017,4,4,29.81,25.64,72.69,1.11,1.45
2017,4,5,29.96,25.11,75,1.59,1.34
2017,4,6,29.98,25.37,78.25,17.25,1.48
2017,4,7,31.52,25.79,77.31,5.72,2.28
2017,4,8,31.51,25.9,80.94,3.89,2.5
2017,4,9,30.67,26,84.06,6.88,2.91
2017,4,10,30.15,26.12,85.81,2.43,3.18
2017,4,11,33.06,25.86,77.19,0.06,3.4
2017,4,12,33.48,25.83,76.44,0,3.88
2017,4,13,34.03,26.04,73.56,0.76,3.58
2017,4,14,31.52,26.2,78.81,1.87,2.48
2017,4,15,32.42,25.61,76.12,0.11,3.54
2017,4,16,33.11,25.78,76.88,0.06,4.39
2017,4,17,33.82,25.72,73.31,0.09,3.95
2017,4,18,32.34,25.64,76,0.11,3.08
2017,4,19,32.08,26.6,77.88,0.5,3.9
2017,4,20,31.56,27.2,77.38,1.79,3.99
2017,4,21,33.91,26.99,68.94,0.98,3.7
2017,4,22,36.19,26.58,63.88,0.13,3.43
2017,4,23,35.65,26.23,67.25,0.1,3.69
2017,4,24,34.58,26.92,70.06,0.77,3.91
2017,4,25,33.56,27.01,70.94,0.66,4.01
2017,4,26,33.7,26.51,73.25,1.37,3.35
2017,4,27,32.2,26.81,76.62,1,3.27
2017,4,28,31.84,26.86,79.81,13.01,2.79
2017,4,29,34.12,26.01,74.25,8.82,2.68
2017,4,30,34.43,25.83,69.88,0.03,2.74
2017,5,1,32.77,26.76,74.12,0.24,3.19
2017,5,2,32.51,27.01,75.06,1.4,3.16
2017,5,3,32.3,27.37,76.88,1.47,3.62
2017,5,4,31.65,27.45,80.75,6.84,3.15
2017,5,5,31.77,27.02,75.31,3.04,1.88
2017,5,6,32.55,27.24,72.94,1.52,1.7
2017,5,7,31.64,26.62,74.12,1.25,2.21
2017,5,8,33.12,26.44,73.06,5.6,2.07
2017,5,9,31,26.38,81.5,8.52,2.87
2017,5,10,30.05,26.23,82.81,13.85,2.7
2017,5,11,31.08,25.91,82.06,19.14,2.29
2017,5,12,30.63,26.67,83.31,20.72,2.27
2017,5,13,29.9,26.68,85.69,16.46,2.64
2017,5,14,30.86,26.32,82.31,4.07,2.45
